"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
5.156110952E0;-5.539982796E0;1.598226070E1;-6.215356588E-1;1.692661730E1
5.158297323E0;-5.429912567E0;1.604447365E1;-5.120640397E-1;1.694612920E1
5.160468883E0;-5.305486202E0;1.612104416E1;-3.643072546E-1;1.697554030E1
5.162639171E0;-5.200799942E0;1.615933037E1;-2.446661144E-1;1.697740085E1
5.164799907E0;-4.985445976E0;1.616890144E1;-1.633101404E-1;1.692083673E1
5.166951427E0;-4.803591251E0;1.625504303E1;-1.076770201E-2;1.694995660E1
5.169149811E0;-4.502694130E0;1.622692680E1;4.247260094E-2;1.684010724E1
5.171319499E0;-4.148556232E0;1.616052628E1;1.244267747E-1;1.668498158E1
5.173497529E0;-3.785445452E0;1.601336670E1;1.872383654E-1;1.645577614E1
5.175658580E0;-3.421736479E0;1.579382610E1;2.177468538E-1;1.616170279E1
5.177812663E0;-3.076571703E0;1.541755486E1;1.627119333E-1;1.572236516E1
5.179991822E0;-2.842075109E0;1.494975758E1;1.256231871E-2;1.521751623E1
5.182174440E0;-2.650051117E0;1.449153233E1;-1.806581169E-1;1.473295345E1
5.184350281E0;-2.558525562E0;1.400937843E1;-3.696911037E-1;1.424589094E1
5.186520243E0;-2.462214470E0;1.356012630E1;-5.341976285E-1;1.379220405E1
5.188688863E0;-2.428116798E0;1.317847061E1;-6.610172391E-1;1.341658610E1
5.190859773E0;-2.385046005E0;1.292483139E1;-7.507480979E-1;1.316447240E1
5.193028291E0;-2.384447813E0;1.271007538E1;-6.490531564E-1;1.294808393E1
5.195190898E0;-2.427518606E0;1.255155087E1;-4.522434771E-1;1.279213821E1
5.197368592E0;-2.446063042E0;1.242712402E1;-2.703889608E-1;1.266845476E1
5.199529980E0;-2.489133835E0;1.228355503E1;-2.356930375E-1;1.253543229E1
5.201717378E0;-2.617748022E0;1.223091316E1;-3.122633696E-1;1.251180842E1
5.203883638E0;-2.723032236E0;1.213998604E1;-3.403790295E-1;1.244628553E1
5.206057496E0;-2.846860647E0;1.205862999E1;-3.308077157E-1;1.239453938E1
5.208222526E0;-3.000001431E0;1.201974678E1;-2.207378894E-1;1.239044174E1
5.210387067E0;-3.056830883E0;1.192881870E1;-7.238288224E-2;1.231446994E1
5.212562848E0;-3.147758245E0;1.183250809E1;1.052841991E-1;1.224449731E1
5.214740733E0;-3.228515863E0;1.174158096E1;2.153540403E-1;1.217926170E1
5.216913311E0;-3.242872953E0;1.162193966E1;2.446661144E-1;1.206837056E1
5.219083507E0;-3.252444267E0;1.153579807E1;2.213360965E-1;1.198757776E1
5.221250022E0;-3.257229805E0;1.144487095E1;2.219343036E-1;1.190142310E1
5.223413057E0;-3.213560820E0;1.134018517E1;2.033899277E-1;1.178847489E1
5.225596529E0;-3.113062143E0;1.118225861E1;2.470589429E-1;1.161012927E1
5.227767438E0;-3.055634499E0;1.106321526E1;2.907279432E-1;1.148112175E1
5.229941072E0;-2.926422119E0;1.091486073E1;3.158525825E-1;1.130477306E1
5.232101768E0;-2.825923443E0;1.073360443E1;2.638086975E-1;1.110250883E1
5.234251833E0;-2.749353170E0;1.062891865E1;1.597209126E-1;1.097990734E1
5.236450320E0;-2.629113913E0;1.048116112E1;3.170489892E-2;1.080592354E1
5.238621045E0;-2.509472847E0;1.022812080E1;-1.393819153E-1;1.053239462E1
5.240799787E0;-2.418545485E0;1.002353382E1;-3.529413342E-1;1.031722638E1
5.242958377E0;-2.451446772E0;9.751350403E0;-5.760720372E-1;1.007126035E1
5.245116701E0;-2.451446772E0;9.492925644E0;-6.466603279E-1;9.825650011E0
5.247304344E0;-2.489133835E0;9.291928291E0;-5.784648657E-1;9.636925870E0
5.249465101E0;-2.531606436E0;9.033503532E0;-4.336991012E-1;9.391555362E0
5.251651502E0;-2.583650351E0;8.766105652E0;-3.320041299E-1;9.144948561E0
5.253812594E0;-2.678765059E0;8.498109818E0;-2.590230405E-1;8.914075703E0
5.255979301E0;-2.606382132E0;8.134998322E0;-2.237289101E-1;8.545260683E0
5.258161034E0;-2.697309256E0;7.905287743E0;-1.603191197E-1;8.354325451E0
5.260332960E0;-2.825923443E0;7.679764271E0;-2.093719877E-2;8.183218250E0
5.262506168E0;-2.940180779E0;7.473981380E0;1.190429255E-1;8.032386439E0
5.264671847E0;-2.973082066E0;7.282555580E0;1.866401732E-1;7.868269651E0
5.266842074E0;-3.049652576E0;7.129415035E0;2.303091735E-1;7.757704680E0
5.269013197E0;-3.101696253E0;6.942774773E0;2.650051117E-1;7.608736354E0
5.271184787E0;-3.115455151E0;6.708278179E0;3.140579760E-1;7.403086474E0
5.273358046E0;-3.125026464E0;6.527021885E0;4.103690982E-1;7.248186524E0
5.275529300E0;-3.129812002E0;6.430710793E0;5.258227587E-1;7.171210082E0
5.277700473E0;-3.172284603E0;6.334998131E0;5.401797295E-1;7.105447562E0
5.279873285E0;-3.215355396E0;6.239284992E0;5.407779217E-1;7.039859963E0
5.282043288E0;-3.162713289E0;6.134599209E0;5.413761139E-1;6.923088249E0
5.284212151E0;-3.104687452E0;6.000600815E0;4.803591371E-1;6.773259128E0
5.286385765E0;-3.075973511E0;5.843272686E0;4.522434771E-1;6.618910249E0
5.288565637E0;-3.013760090E0;5.690730572E0;3.720839322E-1;6.450241141E0
5.290725783E0;-2.903690338E0;5.514259815E0;3.110669553E-1;6.239811018E0
5.292896214E0;-2.774477959E0;5.413761139E0;2.685943544E-1;6.089226596E0
5.295064975E0;-2.611765862E0;5.313860893E0;2.500499785E-1;5.926294247E0
5.297237297E0;-2.444268227E0;5.156532764E0;2.751746178E-1;5.713142601E0
5.299397017E0;-2.267199516E0;4.994419098E0;3.236292601E-1;5.494465549E0
5.301568160E0;-2.108675003E0;4.765306473E0;3.493520916E-1;5.222710305E0
5.303754511E0;-1.974676847E0;4.540979385E0;4.079762697E-1;4.968529669E0
5.305925683E0;-1.874178290E0;4.392624378E0;4.851447940E-1;4.800318600E0
5.308098697E0;-1.773679733E0;4.316053867E0;4.953143001E-1;4.692504346E0
5.310268955E0;-1.615155339E0;4.115654945E0;4.917250574E-1;4.448498166E0
5.312422958E0;-1.514656782E0;3.872185230E0;6.987041831E-1;4.216182060E0
5.314608137E0;-1.408774376E0;3.675973892E0;8.333004713E-1;4.023905935E0
5.316776158E0;-1.322632670E0;3.480360508E0;8.967102766E-1;3.829667840E0
5.318946059E0;-1.241276741E0;3.269792080E0;1.022333503E0;3.643826832E0
5.321092005E0;-1.082752228E0;3.126821041E0;1.118644595E0;3.492954042E0
5.323262985E0;-9.439685345E-1;2.997608662E0;1.114457130E0;3.334478817E0
5.325434778E0;-7.956135273E-1;2.874378204E0;9.433703423E-1;3.128098232E0
5.327611312E0;-6.329016089E-1;2.717050076E0;8.536394835E-1;2.917469096E0
5.329783289E0;-5.276173949E-1;2.531008244E0;8.356932998E-1;2.717124608E0
5.331954543E0;-4.654040039E-1;2.420340061E0;1.074975610E0;2.688906741E0
5.334126836E0;-3.888336718E-1;2.315055847E0;1.286142230E0;2.676721322E0
5.336306248E0;-3.068794906E-1;2.219941139E0;1.434497118E0;2.660844916E0
5.338478174E0;-2.063809484E-1;2.129014015E0;1.487737536E0;2.605505085E0
5.340649175E0;-8.195417374E-2;2.033899307E0;1.483550072E0;2.518806006E0
5.342815567E0;4.725824669E-2;1.880758643E0;1.441675663E0;2.370214153E0
5.344978886E0;1.429711580E-1;1.776072621E0;1.365703583E0;2.244999106E0
5.347160079E0;1.908276081E-1;1.743171334E0;1.198804140E0;2.124192280E0
5.349332473E0;2.721835673E-1;1.714457393E0;1.084546804E0;2.046873180E0
5.351506464E0;3.535395563E-1;1.633699656E0;1.027717352E0;1.962184430E0
5.353671738E0;4.438686073E-1;1.615155339E0;9.559326172E-1;1.928614342E0
5.355838822E0;5.252245665E-1;1.610369682E0;8.889335990E-1;1.912943884E0
5.358014461E0;5.730810165E-1;1.596012712E0;8.129615188E-1;1.880580989E0
5.360186468E0;6.065805554E-1;1.543968797E0;7.507480979E-1;1.820824627E0
5.362358109E0;6.209374666E-1;1.486541033E0;6.843472719E-1;1.750342472E0
5.364531061E0;7.118647099E-1;1.366899967E0;8.428717852E-1;1.756587525E0
5.366711950E0;6.257231236E-1;1.463211060E0;4.600201547E-1;1.656542959E0
5.368871740E0;6.544370055E-1;1.434497118E0;2.596212626E-1;1.597959003E0
5.371041317E0;6.831508875E-1;1.392024517E0;1.399801224E-1;1.556927046E0
5.373208889E0;6.879364848E-1;1.377667665E0;7.357929647E-2;1.541635079E0
5.375380336E0;7.022934556E-1;1.363908887E0;-1.704886109E-1;1.543544595E0
5.377543839E0;7.166503668E-1;1.320838094E0;-3.182454109E-1;1.536060272E0
5.379725246E0;7.166503668E-1;1.244267821E0;-3.415754437E-1;1.475962040E0
5.381896185E0;7.501499057E-1;1.139581800E0;-3.840480447E-1;1.417344157E0
5.384070939E0;7.740781307E-1;1.101296663E0;-4.648058116E-1;1.424112262E0
5.386236659E0;8.075776696E-1;1.053440213E0;-4.648058116E-1;1.406400518E0
5.388399155E0;8.506484628E-1;1.006181955E0;-4.265206456E-1;1.384891619E0
5.390580033E0;9.176474810E-1;9.056833982E-1;-3.924229145E-1;1.347714755E0
5.392748196E0;9.326026440E-1;8.721838593E-1;-3.726821244E-1;1.330167035E0
5.394914150E0;9.948160052E-1;7.908278704E-1;-3.960121572E-1;1.331124800E0
5.397089188E0;1.071386337E0;7.052844763E-1;-3.385843933E-1;1.326625142E0
5.399254330E0;1.109671474E0;6.430711150E-1;-2.183450609E-1;1.300994160E0
5.401439378E0;1.152742267E0;5.425725579E-1;-1.322034448E-1;1.280889326E0
5.403607500E0;1.210170031E0;5.234299302E-1;1.118644550E-1;1.323255097E0
5.405779995E0;1.229910851E0;3.984049559E-1;2.512463629E-1;1.317016304E0
5.407948391E0;1.287338614E0;3.505485058E-1;4.570291340E-1;1.410319323E0
5.410118954E0;1.335195065E0;3.361915946E-1;6.484549642E-1;1.521927886E0
5.412290462E0;1.363908887E0;3.499503136E-1;8.871390224E-1;1.664250077E0
5.414461258E0;1.378265858E0;3.690928817E-1;1.202393413E0;1.865903601E0
5.416632554E0;1.387837172E0;4.115654826E-1;1.517647743E0;2.097315626E0
5.418805223E0;1.359123230E0;4.396811724E-1;1.756331801E0;2.263898603E0
5.420974922E0;1.339980721E0;5.252245665E-1;2.028515339E0;2.487224087E0
5.423139900E0;1.311266780E0;6.586244106E-1;2.376671076E0;2.793165245E0
5.425315833E0;1.215553880E0;7.872386575E-1;2.643470764E0;3.014175446E0
5.427486650E0;1.095912814E0;9.966106415E-1;2.904886723E0;3.260770544E0
5.429659593E0;1.004985452E0;1.292124271E0;3.171088219E0;3.568666611E0
5.431829007E0;8.805587292E-1;1.444666624E0;3.470789194E0;3.861194499E0
5.434002144E0;7.268198729E-1;1.754537225E0;3.655634880E0;4.119506570E0
5.436187202E0;5.736792088E-1;2.060220242E0;3.930809498E0;4.474916601E0
5.438357927E0;3.678964674E-1;2.312663078E0;4.235296249E0;4.839575668E0
5.440528562E0;7.597211748E-2;2.593221426E0;4.520041943E0;5.211655043E0
5.442695575E0;-3.020938635E-1;2.927020311E0;4.718646049E0;5.560964768E0
5.444867052E0;-7.998009920E-1;3.298506021E0;4.859822750E0;5.927706197E0
5.447038988E0;-1.273579836E0;3.722633839E0;5.091328144E0;6.434409885E0
5.449209165E0;-1.747358680E0;4.055236340E0;5.676971912E0;7.192093869E0
5.451380999E0;-2.306680918E0;4.416552544E0;6.218945980E0;7.968814362E0
5.453550413E0;-2.924029350E0;4.773082733E0;6.598806858E0;8.653121886E0
5.455717302E0;-3.526422262E0;5.120640278E0;6.960123062E0;9.332733997E0
5.457894244E0;-4.047459602E0;5.452644825E0;7.832306862E0;1.036620932E1
5.460064054E0;-4.894518852E0;5.958128452E0;7.523034573E0;1.077272754E1
5.462235716E0;-5.593223095E0;6.472585201E0;7.696514130E0;1.150716444E1
5.464406593E0;-6.315855503E0;7.097112179E0;7.978867054E0;1.240650440E1
5.466587583E0;-6.890730858E0;7.754539967E0;8.347960472E0;1.331553626E1
5.468747495E0;-7.326224804E0;8.398209572E0;8.874381065E0;1.424633754E1
5.470919187E0;-7.781459332E0;9.156734467E0;9.385847092E0;1.524765625E1
5.473089008E0;-8.246265411E0;9.924830437E0;9.668199539E0;1.612380956E1
5.475269132E0;-8.849854469E0;1.087896824E1;9.820143700E0;1.712037080E1
5.477462074E0;-9.601799011E0;1.187677479E1;9.814162254E0;1.815406578E1
5.479603910E0;-1.050688457E1;1.303609753E1;9.850054741E0;1.942570567E1
5.481774921E0;-1.135513973E1;1.430070496E1;9.962516785E0;2.080146873E1
5.483937244E0;-1.210768223E1;1.561256981E1;1.062353420E1;2.243229333E1
5.486112455E0;-1.282612801E1;1.693400574E1;1.134257793E1;2.408161506E1
5.488281523E0;-1.366002655E1;1.831765556E1;1.208435249E1;2.584887630E1
5.490461648E0;-1.451246929E1;1.965823364E1;1.264487171E1;2.751273697E1
5.492629617E0;-1.513579941E1;2.080379868E1;1.306840134E1;2.885608387E1
5.494802203E0;-1.552403545E1;2.177229309E1;1.344527054E1;2.992998034E1
5.496971108E0;-1.581715584E1;2.251705933E1;1.360858059E1;3.069843392E1
5.499140104E0;-1.594696617E1;2.299024010E1;1.358644676E1;3.110383265E1
5.501300993E0;-1.574118423E1;2.299562454E1;1.343390465E1;3.093628005E1
5.503484283E0;-1.531526089E1;2.262892342E1;1.319701481E1;3.034446557E1
5.505656605E0;-1.478405476E1;2.194218445E1;1.272802162E1;2.936035197E1
5.507830311E0;-1.411825180E1;2.092642975E1;1.209392357E1;2.799113222E1
5.509994679E0;-1.345185089E1;1.966242218E1;1.134138107E1;2.638541383E1
5.512154011E0;-1.277587795E1;1.830270004E1;1.058943653E1;2.470522318E1
5.514326007E0;-1.206221867E1;1.694776535E1;9.990633011E0;2.307675492E1
5.516510395E0;-1.123789120E1;1.559761429E1;9.434301376E0;2.141452340E1
5.518684895E0;-1.048534870E1;1.424686623E1;8.964112282E0;1.983106260E1
5.520850372E0;-9.709476471E0;1.308814144E1;8.388039589E0;1.832846387E1
5.523000366E0;-8.943174362E0;1.192881870E1;7.864609718E0;1.685613151E1
5.525184040E0;-8.171489716E0;1.073121166E1;7.494320393E0;1.543039164E1
5.527364094E0;-7.481758118E0;9.662218094E0;7.242475986E0;1.420523219E1
5.529528239E0;-6.854240417E0;8.675178528E0;6.870990276E0;1.301729010E1
5.531705739E0;-6.198009014E0;7.792226791E0;6.594020844E0;1.194216165E1
5.533867543E0;-5.637490273E0;6.938587666E0;6.355337143E0;1.096884705E1
5.536053160E0;-5.053043365E0;6.065207005E0;6.117250919E0;9.987028691E0
5.538215667E0;-4.808377266E0;5.258825779E0;5.657829285E0;9.098723686E0
5.540371042E0;-4.497310162E0;4.764110088E0;4.408775806E0;7.896825168E0
5.542546753E0;-4.214358807E0;4.167698860E0;3.833899975E0;7.058988806E0
5.544708617E0;-3.946362734E0;3.624528170E0;3.392424345E0;6.341886645E0
5.546894897E0;-3.668197155E0;3.195016384E0;3.270988464E0;5.862010372E0
5.549063395E0;-3.400201082E0;2.803789854E0;3.115455151E0;5.397097900E0
5.551237467E0;-3.098705292E0;2.503490686E0;3.031706333E0;5.006064661E0
5.553403890E0;-2.672782898E0;2.269592285E0;3.219542980E0;4.760280933E0
5.555569854E0;-2.155933142E0;2.140978098E0;3.607778311E0;4.716767884E0
5.557749420E0;-1.615753531E0;2.132004976E0;4.119842529E0;4.912148935E0
5.559921112E0;-9.272187948E-1;2.347358942E0;4.654638290E0;5.294854702E0
5.562091706E0;-2.775674164E-1;2.635095835E0;5.121836662E0;5.766626789E0
5.564259694E0;3.002992272E-1;3.080160856E0;5.545366287E0;6.350484847E0
5.566428222E0;7.298108935E-1;3.573082447E0;5.720042706E0;6.783688574E0
5.568602936E0;1.054038405E0;4.079762459E0;5.832505226E0;7.195385736E0
5.570773783E0;1.162911773E0;4.601397991E0;5.666802406E0;7.391743825E0
5.572945954E0;1.033101201E0;5.017749310E0;5.230112076E0;7.321145986E0
5.575116608E0;7.549355626E-1;5.438885689E0;4.630111694E0;7.182571931E0
5.577285054E0;3.906283081E-1;5.969494343E0;4.096512318E0;7.250439046E0
5.579458517E0;9.810572863E-2;6.537789822E0;3.729812384E0;7.527537506E0
5.581628612E0;-1.848455518E-1;7.177869797E0;3.516252756E0;7.994999446E0
5.583802044E0;-4.253242314E-1;7.889734268E0;3.406781197E0;8.604357364E0
5.585975281E0;-4.887340367E-1;8.774480820E0;3.296711445E0;9.386089759E0
5.588140809E0;-4.091726840E-1;9.917053223E0;3.090330362E0;1.039545615E1
5.590313488E0;-3.493520916E-1;1.116012478E1;2.901895761E0;1.153652595E1
5.592482260E0;-1.938186288E-1;1.261855030E1;2.717648268E0;1.290933730E1
5.594644939E0;-1.393819153E-1;1.449751377E1;2.377867460E0;1.469188846E1
5.596812979E0;-4.785645381E-2;1.685444450E1;2.011765718E0;1.697415067E1
5.598981019E0;-2.291127741E-1;1.974198341E1;1.652244091E0;1.981232728E1
5.601149059E0;-7.268198729E-1;2.292922211E1;1.434497118E0;2.298554493E1
5.603317099E0;-1.491924882E0;2.608236504E1;1.426122308E0;2.616389555E1
5.605485138E0;-2.587239504E0;2.955494881E1;1.397408366E0;2.970086796E1
5.607653178E0;-3.638885021E0;3.274996567E1;1.513460279E0;3.298624406E1
5.609821218E0;-4.814359188E0;3.567219925E1;1.835893154E0;3.604239666E1
5.612012779E0;-6.003592014E0;3.826482391E1;2.404188633E0;3.880747337E1
5.614184245E0;-7.000801086E0;4.003969955E1;2.880958557E0;4.074909420E1
5.616361767E0;-7.670791149E0;4.089393616E1;3.153141975E0;4.172645870E1
5.618523093E0;-8.053044319E0;4.077788544E1;3.406781197E0;4.170483931E1
5.620710186E0;-7.807780266E0;3.969812393E1;3.488735437E0;4.060878909E1
5.622878125E0;-7.335795879E0;3.762414551E1;3.758526087E0;3.851644772E1
5.625053142E0;-6.710072994E0;3.494837189E1;4.150949001E0;3.582798005E1
5.627221641E0;-5.820540905E0;3.165106201E1;4.709074974E0;3.252451091E1
5.629393394E0;-4.734199524E0;2.800559616E1;5.183452129E0;2.887203210E1
5.631562686E0;-3.747758389E0;2.372005081E1;5.474778175E0;2.463046284E1
5.633735100E0;-2.855833769E0;1.910429573E1;5.566901684E0;2.010274350E1
5.635903790E0;-2.045863390E0;1.460878086E1;5.247459888E0;1.565687934E1
5.638075096E0;-1.217348576E0;1.042492962E1;4.448855400E0;1.139971094E1
5.640248527E0;-4.905286431E-1;6.924230576E0;3.650849104E0;7.843104398E0
5.642431693E0;4.414757788E-1;3.844069481E0;3.075375319E0;4.942641438E0
5.644602398E0;1.204786181E0;1.308874011E0;2.081157446E0;2.737859973E0
5.646776329E0;1.886740685E0;-6.574280262E-1;1.079162955E0;2.270813666E0
5.648942528E0;2.475973129E0;-1.983649969E0;1.166501045E-1;3.174731073E0
5.651113457E0;2.979662418E0;-3.052045345E0;-5.940182209E-1;4.306533010E0
5.653280083E0;3.363112211E0;-3.806382656E0;-8.572286963E-1;5.151108008E0
5.655441592E0;3.664607763E0;-4.259822369E0;-6.921239495E-1;5.661666913E0
5.657625022E0;3.847060680E0;-4.351347923E0;-1.465603858E-1;5.809955643E0
5.659795189E0;4.009174347E0;-4.170690060E0;6.891329288E-1;5.826065457E0
5.661970787E0;4.186243057E0;-3.769891977E0;1.676172256E0;5.877607497E0
5.664140170E0;4.348356724E0;-3.240479946E0;2.691327333E0;6.054102683E0
5.666310681E0;4.405186653E0;-2.696711063E0;3.429512978E0;6.199958006E0
5.668482384E0;4.447061062E0;-2.209771633E0;3.828516245E0;6.270325302E0
5.670651615E0;4.408775806E0;-1.751546144E0;4.255635262E0;6.373040835E0
5.672822890E0;4.259822369E0;-1.383649707E0;4.282554150E0;6.196841386E0
5.674994092E0;4.006183147E0;-1.140179992E0;3.841078520E0;5.665986059E0
5.677165459E0;3.618546009E0;-1.006780148E0;3.615555048E0;5.213417285E0
5.679337762E0;3.135195971E0;-7.537391186E-1;3.102294445E0;4.474573416E0
5.681507877E0;2.627319336E0;-4.378865361E-1;2.373680115E0;3.567759633E0
5.683674940E0;2.033899307E0;-1.082752272E-1;1.430309772E0;2.488826222E0
5.685840335E0;1.421336651E0;2.560320199E-1;1.998006850E-1;1.457967964E0
5.688038353E0;8.943174481E-1;7.345965505E-1;-1.079162955E0;1.582412233E0
5.690192152E0;4.390829504E-1;1.136590719E0;-2.157129526E0;2.477466467E0
5.692365309E0;-2.093719877E-2;1.486541033E0;-3.387638569E0;3.699505059E0
5.694529645E0;-3.996013701E-1;1.922034740E0;-4.503890514E0;4.913138362E0
5.696703413E0;-8.021938205E-1;2.329412937E0;-5.605785370E0;6.123276016E0
5.698862431E0;-1.219143152E0;2.678765059E0;-6.386443615E0;7.031980824E0
5.701036981E0;-1.640878081E0;3.233301640E0;-7.350750923E0;8.196356477E0
5.703217624E0;-2.096112728E0;3.672982693E0;-7.811967850E0;8.883205059E0
5.705390862E0;-2.565105915E0;4.212564468E0;-7.911269665E0;9.322749351E0
5.707561435E0;-3.039483070E0;4.852046013E0;-7.862216949E0;9.726009624E0
5.709723769E0;-3.499503136E0;5.495715618E0;-7.727620602E0;1.010769670E1
5.711876530E0;-3.982853174E0;6.077171326E0;-7.305885792E0;1.030393604E1
5.714071589E0;-4.658227444E0;6.911668301E0;-6.823133945E0;1.077150864E1
5.716242181E0;-5.246861935E0;7.774878979E0;-6.250052929E0;1.127126723E1
5.718418360E0;-5.874379635E0;8.752346992E0;-5.520241737E0;1.189894881E1
5.720581425E0;-6.492326260E0;9.772886276E0;-4.885545731E0;1.270937306E1
5.722748224E0;-7.143772125E0;1.084128094E1;-4.328018188E0;1.368570765E1
5.724928603E0;-7.786244869E0;1.188156128E1;-3.956532240E0;1.474622850E1
5.727098464E0;-8.341978073E0;1.290269756E1;-3.422932863E0;1.574117759E1
5.729271967E0;-8.945567131E0;1.382812214E1;-2.935993433E0;1.672902240E1
5.731440261E0;-9.553344727E0;1.457169151E1;-2.477169752E0;1.759934541E1
5.733599482E0;-1.009412193E1;1.519083500E1;-1.892722726E0;1.833671631E1
5.735783044E0;-1.069232845E1;1.563350677E1;-1.369890928E0;1.898970834E1
5.737952539E0;-1.126122189E1;1.582732582E1;-8.458628058E-1;1.944311819E1
5.740128596E0;-1.180140114E1;1.597867107E1;-2.261217386E-1;1.986560166E1
5.742295659E0;-1.226501083E1;1.595773411E1;2.991028428E-1;2.012881594E1
5.744465133E0;-1.254616737E1;1.572682667E1;7.304090858E-1;2.013139067E1
5.746637761E0;-1.269392395E1;1.536730480E1;1.181456208E0;1.996711298E1
5.748809433E0;-1.269751358E1;1.485583973E1;1.513460279E0;1.960136187E1
5.750981053E0;-1.250070381E1;1.421994686E1;1.622333765E0;1.900280115E1
5.753152043E0;-1.207418346E1;1.345125294E1;1.717448473E0;1.815686485E1
5.755327173E0;-1.159023476E1;1.263051414E1;1.689332843E0;1.722548329E1
5.757492680E0;-1.091007519E1;1.183849049E1;1.684547186E0;1.618694835E1
5.759663396E0;-1.019641590E1;1.100339508E1;1.627119422E0;1.508937103E1
5.761832626E0;-9.401998520E0;1.036451149E1;1.545763373E0;1.407870942E1
5.764005336E0;-8.574081421E0;9.720842361E0;1.558923960E0;1.305526301E1
5.766178279E0;-7.727022648E0;9.172885895E0;1.563111424E0;1.209512431E1
5.768350744E0;-6.860820770E0;8.615956306E0;1.490130305E0;1.111422751E1
5.770518306E0;-6.062216282E0;8.120641708E0;1.264008522E0;1.021239470E1
5.772689031E0;-5.315655708E0;7.673183918E0;1.009172916E0;9.388949730E0
5.774856715E0;-4.660620213E0;7.249654293E0;7.585247755E-1;8.651833792E0
5.777018702E0;-4.014558315E0;6.878168583E0;5.461617708E-1;7.982742273E0
5.779203629E0;-3.454637766E0;6.559325218E0;3.762713671E-1;7.422994649E0
5.781373581E0;-2.914458036E0;6.230910301E0;1.974078715E-1;6.881662495E0
5.783548417E0;-2.440679073E0;5.945566177E0;5.563312769E-2;6.427267425E0
5.785713058E0;-2.009970903E0;5.712265968E0;-7.178468257E-2;6.055998561E0
5.787887416E0;-1.570289850E0;5.555535793E0;-8.015955985E-2;5.773752135E0
5.790083421E0;-1.201795220E0;5.494519234E0;-1.507478207E-1;5.626435663E0
5.792230750E0;-9.056833982E-1;5.428118229E0;-2.075773627E-1;5.507069846E0
5.794415574E0;-6.759724021E-1;5.371288776E0;-2.835494876E-1;5.421077579E0
