"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
7.657271228E0;-1.256231815E-1;3.798605919E0;7.004988194E0;7.969632846E0
7.659440447E0;-9.212367237E-2;3.784249067E0;6.961917400E0;7.924476113E0
7.661600115E0;-8.255238086E-2;3.769891977E0;6.914659023E0;7.876002147E0
7.663781817E0;-8.255238086E-2;3.760320902E0;6.885945320E0;7.846213809E0
7.665956266E0;-6.340979785E-2;3.750749588E0;6.842874527E0;7.803657800E0
7.668129484E0;-4.905286431E-2;3.756133318E0;6.795018196E0;7.764226682E0
7.670299059E0;-3.469592705E-2;3.760919094E0;6.771090031E0;7.745539132E0
7.672471718E0;-2.033899166E-2;3.751347780E0;6.747161865E0;7.719923386E0
7.674653675E0;-2.512463741E-2;3.736990690E0;6.723831654E0;7.692570622E0
7.676810891E0;-1.555334684E-2;3.736990690E0;6.723831654E0;7.692545316E0
7.678980477E0;-2.033899166E-2;3.722633839E0;6.714260101E0;7.677219880E0
7.681148821E0;-4.426721856E-2;3.717848301E0;6.690331936E0;7.654077148E0
7.683318663E0;-4.905286431E-2;3.703491211E0;6.671189308E0;7.630401046E0
7.685481097E0;-5.383851007E-2;3.698705673E0;6.661618233E0;7.619742759E0
7.687662596E0;-6.819544733E-2;3.693919897E0;6.642475605E0;7.600801075E0
7.689822640E0;-8.255238086E-2;3.713062525E0;6.613761902E0;7.585215534E0
7.692011402E0;-1.064806059E-1;3.717848301E0;6.594619274E0;7.571178077E0
7.694174773E0;-1.112662554E-1;3.727419376E0;6.594619274E0;7.575951343E0
7.696345427E0;-1.064806059E-1;3.732205153E0;6.589833736E0;7.574074339E0
7.698518574E0;-1.112662554E-1;3.727419376E0;6.594619274E0;7.575951343E0
7.700689675E0;-1.160518974E-1;3.732205153E0;6.570691109E0;7.557566076E0
7.702862161E0;-1.208375469E-1;3.746562004E0;6.599404812E0;7.589695148E0
7.705032276E0;-1.112662554E-1;3.746562004E0;6.585047722E0;7.577068069E0
7.707195789E0;-9.690931439E-2;3.741776466E0;6.585047722E0;7.574505663E0
7.709346678E0;-9.212367237E-2;3.756133318E0;6.570691109E0;7.569082238E0
7.711543028E0;-9.690931439E-2;3.756133318E0;6.570691109E0;7.569141997E0
7.713712778E0;-6.819544733E-2;3.760919094E0;6.570691109E0;7.571204970E0
7.715890706E0;-5.383851007E-2;3.789632797E0;6.594020844E0;7.605611495E0
7.718053232E0;-4.426721856E-2;3.803989887E0;6.574878216E0;7.596138638E0
7.720216185E0;-3.948157281E-2;3.818346739E0;6.570092678E0;7.599174193E0
7.722403166E0;-2.512463741E-2;3.832703590E0;6.594020844E0;7.627015074E0
7.724571207E0;-2.033899166E-2;3.870988846E0;6.594020844E0;7.646311477E0
7.726742553E0;-3.050848842E-2;3.885345697E0;6.598806858E0;7.657747313E0
7.728905151E0;-6.580262445E-3;3.909274101E0;6.593422890E0;7.665226200E0
7.731112598E0;-2.572284266E-2;3.918845177E0;6.602993965E0;7.678381241E0
7.733253214E0;-3.050848842E-2;3.937987804E0;6.631708145E0;7.712861443E0
7.735427520E0;-3.050848842E-2;3.952344894E0;6.626922131E0;7.716090840E0
7.737587687E0;-4.486542568E-2;3.966701746E0;6.617351055E0;7.715314033E0
7.739766347E0;-6.879365444E-2;3.961916208E0;6.622136593E0;7.717137142E0
7.741935220E0;-7.357929647E-2;3.976273060E0;6.631708145E0;7.732768863E0
7.744109791E0;-9.272187948E-2;3.999603033E0;6.631109715E0;7.744484348E0
7.746278361E0;-8.793623000E-2;4.004388809E0;6.602396011E0;7.722337444E0
7.748450216E0;-1.070788130E-1;4.033102512E0;6.592824459E0;7.729341246E0
7.750614644E0;-1.070788130E-1;4.037888050E0;6.583253384E0;7.723679880E0
7.752768310E0;-1.118644550E-1;4.052245140E0;6.616752625E0;7.759807963E0
7.754963552E0;-1.166501045E-1;4.071387768E0;6.573681831E0;7.733246306E0
7.757134013E0;-1.214357466E-1;4.104887009E0;6.592226505E0;7.766742837E0
7.759310231E0;-1.357926875E-1;4.109673023E0;6.592226505E0;7.769511073E0
7.761473124E0;-1.405783296E-1;4.128815651E0;6.606583118E0;7.791907433E0
7.763635213E0;-1.453639716E-1;4.157529354E0;6.601797581E0;7.803198851E0
7.765817668E0;-1.357926875E-1;4.176671982E0;6.616154671E0;7.825377379E0
7.767987569E0;-1.405783296E-1;4.167100430E0;6.644868374E0;7.844664681E0
7.770161977E0;-1.501496136E-1;4.176671982E0;6.649653912E0;7.853981850E0
7.772326986E0;-1.597209126E-1;4.200600147E0;6.677769661E0;7.890700857E0
7.774489604E0;-1.597209126E-1;4.210171223E0;6.687341213E0;7.903896823E0
7.776672435E0;-1.549352705E-1;4.243670940E0;6.692126751E0;7.925737091E0
7.778843059E0;-1.692921966E-1;4.271786690E0;6.687341213E0;7.937087241E0
7.781014740E0;-1.788634956E-1;4.314857483E0;6.648457527E0;7.927923734E0
7.783180735E0;-1.932204217E-1;4.357928276E0;6.624529362E0;7.931788087E0
7.785348806E0;-1.842473447E-1;4.400999069E0;6.614958286E0;7.947352579E0
7.787525259E0;-2.033899277E-1;4.448855400E0;6.609574318E0;7.969953231E0
7.789698009E0;-2.033899277E-1;4.472783566E0;6.585646152E0;7.963535366E0
7.791871318E0;-2.033899277E-1;4.539782524E0;6.600003242E0;8.013178872E0
7.794039348E0;-2.033899277E-1;4.568496704E0;6.589833736E0;8.021124502E0
7.796211884E0;-1.842473447E-1;4.597210407E0;6.608976364E0;8.052754758E0
7.798381725E0;-1.938186288E-1;4.621138573E0;6.599404812E0;8.058823192E0
7.800551341E0;-1.938186288E-1;4.659423828E0;6.627520561E0;8.103815451E0
7.802721660E0;-2.129612118E-1;4.711467743E0;6.675376892E0;8.173367569E0
7.804889507E0;-2.225325108E-1;4.740181446E0;6.689733982E0;8.201913290E0
7.807048321E0;-2.177468538E-1;4.788038254E0;6.727420807E0;8.260200647E0
7.809223501E0;-2.273181528E-1;4.826323509E0;6.775277138E0;8.321625589E0
7.811406912E0;-2.279163599E-1;4.850251675E0;6.784250259E0;8.342837572E0
7.813581097E0;-2.614158690E-1;4.892724037E0;6.808178425E0;8.387990238E0
7.815750846E0;-2.518445849E-1;4.935794830E0;6.802794933E0;8.408538232E0
7.817917808E0;-2.757728100E-1;4.964509010E0;6.802794933E0;8.426174652E0
7.820082714E0;-2.853440940E-1;5.017150879E0;6.831508636E0;8.480727236E0
7.822260937E0;-2.709871531E-1;5.055436134E0;6.873981476E0;8.537124216E0
7.824431408E0;-2.805584669E-1;5.088935375E0;6.907480717E0;8.584245229E0
7.826603619E0;-2.709871531E-1;5.117649555E0;6.940980434E0;8.627918660E0
7.828759869E0;-2.709871531E-1;5.145765305E0;6.940382004E0;8.644144664E0
7.830917696E0;-2.853440940E-1;5.184050083E0;6.978667259E0;8.698137343E0
7.833116131E0;-2.853440940E-1;5.212764263E0;7.025925636E0;8.753168773E0
7.835288424E0;-2.853440940E-1;5.231906891E0;7.078567505E0;8.806837621E0
7.837463421E0;-2.853440940E-1;5.260620594E0;7.107281685E0;8.846977068E0
7.839626262E0;-2.949153781E-1;5.294120312E0;7.159325123E0;8.909019091E0
7.841794292E0;-3.092723191E-1;5.327021599E0;7.188039303E0;8.952134801E0
7.843969576E0;-3.092723191E-1;5.336592674E0;7.226324558E0;8.988583724E0
7.846138765E0;-3.140579760E-1;5.370092392E0;7.264011383E0;9.038937221E0
7.848312014E0;-3.236292601E-1;5.403591633E0;7.321439266E0;9.105328734E0
7.850476829E0;-3.284149170E-1;5.408377171E0;7.388438225E0;9.162282433E0
7.852628654E0;-3.146561682E-1;5.441278458E0;7.430910587E0;9.215473505E0
7.854824536E0;-3.194418252E-1;5.479563713E0;7.493124008E0;9.288410465E0
7.856994825E0;-3.098705411E-1;5.493920803E0;7.536194801E0;9.331313821E0
7.859172662E0;-3.002992272E-1;5.513063431E0;7.597810268E0;9.392058821E0
7.861339094E0;-3.002992272E-1;5.546562672E0;7.645666599E0;9.450436754E0
7.863509127E0;-2.955136001E-1;5.565705299E0;7.707880020E0;9.511877742E0
7.865681287E0;-2.859423161E-1;5.584847927E0;7.779066563E0;9.580509692E0
7.867850782E0;-2.907279432E-1;5.589035511E0;7.831708431E0;9.625876460E0
7.870027285E0;-2.907279432E-1;5.584249973E0;7.908278942E0;9.685517349E0
7.872192263E0;-3.146561682E-1;5.589035511E0;7.999206066E0;9.763381798E0
7.874364484E0;-3.290131092E-1;5.636891842E0;8.065607071E0;9.845649632E0
7.876533135E0;-3.385843933E-1;5.650650501E0;8.127820015E0;9.904844707E0
7.878705101E0;-3.433700502E-1;5.660222054E0;8.161319733E0;9.937965409E0
7.880875867E0;-3.619144261E-1;5.665007591E0;8.275577545E0;1.003536132E1
7.883046623E0;-3.523431420E-1;5.669793129E0;8.333004951E0;1.008512129E1
7.885217034E0;-3.619144261E-1;5.678766251E0;8.409575462E0;1.015383315E1
7.887389082E0;-4.001995921E-1;5.693123341E0;8.419146538E0;1.017122616E1
7.889559584E0;-4.336991012E-1;5.702694416E0;8.480761528E0;1.022898502E1
7.891727104E0;-4.719842672E-1;5.707480431E0;8.514261246E0;1.026112794E1
7.893884260E0;-4.863412082E-1;5.712265968E0;8.571688652E0;1.031214607E1
7.896056258E0;-5.294120312E-1;5.721239090E0;8.648259163E0;1.038293024E1
7.898225976E0;-5.533402562E-1;5.716453075E0;8.676973343E0;1.040547392E1
7.900378815E0;-5.485545993E-1;5.721239090E0;8.752944946E0;1.047127185E1
7.902567935E0;-5.485545993E-1;5.721239090E0;8.800801277E0;1.051130782E1
7.904746260E0;-5.533402562E-1;5.697310925E0;8.872586250E0;1.055880315E1
7.906929539E0;-5.629115105E-1;5.706283569E0;8.949156761E0;1.062854403E1
7.909100753E0;-5.724828243E-1;5.711069584E0;8.968298912E0;1.064774332E1
7.911271519E0;-6.155536175E-1;5.749354839E0;9.010771751E0;1.070644642E1
7.913439813E0;-6.394818425E-1;5.768496990E0;9.044271469E0;1.074631755E1
7.915610854E0;-6.634100676E-1;5.763711452E0;9.096913338E0;1.078954656E1
7.917782149E0;-6.634100676E-1;5.782256126E0;9.120841980E0;1.081962833E1
7.919949822E0;-6.681957245E-1;5.791827202E0;9.149555206E0;1.084924460E1
7.922122511E0;-6.586244106E-1;5.806184292E0;9.196813583E0;1.089618934E1
7.924292728E0;-6.538388133E-1;5.815755367E0;9.239884377E0;1.093736618E1
7.926468571E0;-6.777670383E-1;5.844469070E0;9.282955170E0;1.099047058E1
7.928644149E0;-6.969096065E-1;5.891727448E0;9.325428009E0;1.105268035E1
7.930784316E0;-7.064808607E-1;5.901299000E0;9.330213547E0;1.106242875E1
7.932977940E0;-7.160521746E-1;5.944369793E0;9.339784622E0;1.109413538E1
7.935145359E0;-7.208378315E-1;6.001797199E0;9.358329773E0;1.114089372E1
7.937324142E0;-7.399803996E-1;6.040082455E0;9.367900848E0;1.117084300E1
7.939487827E0;-7.304090858E-1;6.102295876E0;9.376873970E0;1.121147973E1
7.941653966E0;-7.351947427E-1;6.159723759E0;9.381659508E0;1.124714378E1
7.943831557E0;-7.304090858E-1;6.202794552E0;9.395418167E0;1.128193424E1
7.946002528E0;-7.256234884E-1;6.230910301E0;9.433703423E0;1.132896875E1
7.948175939E0;-7.118647099E-1;6.273981094E0;9.428917885E0;1.134786688E1
7.950343551E0;-7.022934556E-1;6.340980053E0;9.418747902E0;1.137602989E1
7.952511804E0;-6.783652306E-1;6.369693756E0;9.385248184E0;1.136292486E1
7.954686040E0;-6.687939167E-1;6.431907177E0;9.375079155E0;1.138897820E1
7.956856796E0;-6.448656917E-1;6.460621357E0;9.389435768E0;1.141564646E1
7.959028580E0;-6.065805554E-1;6.479763508E0;9.394221306E0;1.142832748E1
7.961198633E0;-5.401797295E-1;6.489933014E0;9.389435768E0;1.142683371E1
7.963370163E0;-4.923232496E-1;6.489933014E0;9.418149948E0;1.144828202E1
7.965542720E0;-4.205385745E-1;6.485147476E0;9.480362892E0;1.149396672E1
7.967711329E0;-3.439682424E-1;6.466004848E0;9.533005714E0;1.152413688E1
7.969881688E0;-2.721835673E-1;6.442076683E0;9.609575272E0;1.157231061E1
7.972050980E0;-2.003988922E-1;6.437291145E0;9.676574707E0;1.162389672E1
7.974222520E0;-9.990034252E-2;6.422934055E0;9.758528709E0;1.168301950E1
7.976394334E0;-2.333002165E-2;6.427719593E0;9.839286804E0;1.175277364E1
7.978565395E0;4.845465720E-2;6.427719593E0;9.901499748E0;1.180498303E1
7.980738683E0;1.393819153E-1;6.385247231E0;9.906884193E0;1.178716098E1
7.982905716E0;2.015953064E-1;6.241677761E0;9.893125534E0;1.169927839E1
7.985066961E0;2.159522474E-1;6.294320107E0;1.016052341E1;1.195413473E1
7.987251888E0;2.775674164E-1;6.476174355E0;1.010728264E1;1.200729113E1
7.989420415E0;3.349951804E-1;6.571887493E0;1.006361389E1;1.202406968E1
7.991594488E0;4.019941986E-1;6.576673031E0;1.008754253E1;1.204876516E1
7.993756638E0;4.546363056E-1;6.519245148E0;1.013121128E1;1.205606459E1
7.995909979E0;5.264210105E-1;6.433103561E0;1.018863869E1;1.206110687E1
7.998091844E0;5.838487148E-1;6.342774391E0;1.024666500E1;1.206506568E1
8.000277177E0;6.173482537E-1;6.270989895E0;1.034237766E1;1.211078894E1
8.002451218E0;6.466603279E-1;6.203990936E0;1.043868923E1;1.216034152E1
8.004621141E0;6.323033571E-1;6.136991978E0;1.055832958E1;1.222868765E1
8.006787004E0;6.179464459E-1;6.074180126E0;1.068754196E1;1.230857730E1
8.008958249E0;5.844469070E-1;6.031109333E0;1.079761219E1;1.238161084E1
8.011124985E0;5.180460811E-1;5.954539299E0;1.092263699E1;1.245106055E1
8.013276383E0;4.606183469E-1;5.863013744E0;1.104227829E1;1.251075574E1
8.015458075E0;3.846462369E-1;5.791228771E0;1.116191959E1;1.258072861E1
8.017629259E0;2.841476798E-1;5.714658737E0;1.126780224E1;1.263730318E1
8.019804551E0;2.075773627E-1;5.661418438E0;1.139222908E1;1.272311403E1
8.021973344E0;1.028913707E-1;5.570491314E0;1.146879864E1;1.275046283E1
8.024143012E0;2.392822644E-3;5.502893925E0;1.156929779E1;1.281134258E1
8.026311612E0;-7.836493850E-2;5.440680504E0;1.164646626E1;1.285485596E1
8.028471829E0;-1.692921966E-1;5.373681545E0;1.167039394E1;1.284924932E1
8.030646073E0;-2.362912297E-1;5.321039200E0;1.172303677E1;1.287629150E1
8.032826198E0;-2.979064286E-1;5.263013363E0;1.180020523E1;1.292412091E1
8.035002286E0;-3.409772217E-1;5.176871777E0;1.182413292E1;1.291225721E1
8.037171506E0;-3.744767308E-1;5.109872818E0;1.188694477E1;1.294412952E1
8.039343858E0;-4.169493318E-1;5.047659397E0;1.191087246E1;1.294301336E1
8.041521216E0;-4.360919297E-1;4.995017052E0;1.191087246E1;1.292320604E1
8.043681607E0;-4.360919297E-1;4.966303349E0;1.195454216E1;1.295242925E1
8.045852271E0;-4.265206456E-1;4.904089928E0;1.195932770E1;1.293280855E1
8.048020759E0;-4.073780477E-1;4.865804672E0;1.195514011E1;1.291384478E1
8.050197547E0;-3.882354796E-1;4.856233597E0;1.196471119E1;1.291851560E1
8.052377052E0;-3.643072546E-1;4.823332310E0;1.189771271E1;1.284339605E1
8.054536700E0;-3.643072546E-1;4.818546772E0;1.183071327E1;1.277954965E1
8.056707995E0;-3.164508045E-1;4.785047054E0;1.173559856E1;1.267758219E1
8.058874978E0;-3.020938635E-1;4.752145767E0;1.166381359E1;1.259836091E1
8.061051348E0;-2.829512656E-1;4.723432064E0;1.154955673E1;1.248131133E1
8.063229855E0;-2.638086975E-1;4.704289436E0;1.144905853E1;1.238066539E1
8.065390927E0;-2.446661144E-1;4.666602135E0;1.137787151E1;1.230012184E1
8.067562081E0;-2.255235314E-1;4.657031059E0;1.127737331E1;1.220319417E1
8.069732225E0;-2.063809484E-1;4.647459984E0;1.115832996E1;1.208924336E1
8.071904477E0;-1.920240223E-1;4.619344234E0;1.106740284E1;1.199427447E1
8.074078529E0;-1.489532143E-1;4.614558697E0;1.097707367E1;1.190850475E1
8.076244952E0;-1.345962733E-1;4.590630054E0;1.085743237E1;1.178880138E1
8.078416197E0;-1.016949639E-1;4.596014023E0;1.077129078E1;1.171129334E1
8.080586220E0;-7.776673883E-2;4.615156651E0;1.064686394E1;1.160437117E1
8.082757922E0;-4.905286431E-2;4.615156651E0;1.055653572E1;1.152139417E1
8.084929727E0;-1.076770201E-2;4.615755081E0;1.044646549E1;1.142076846E1
8.087101561E0;2.273181453E-2;4.630111694E0;1.037946606E1;1.136537578E1
8.089271543E0;7.058826834E-2;4.630111694E0;1.028853893E1;1.128259502E1
8.091442513E0;8.973085135E-2;4.645066738E0;1.017906761E1;1.118919631E1
8.093612140E0;1.178465188E-1;4.630710125E0;1.004985523E1;1.106602703E1
8.095783425E0;1.417747438E-1;4.640879631E0;9.901499748E0;1.093606698E1
8.097953937E0;1.513460279E-1;4.650450706E0;9.725028992E0;1.078080638E1
8.100123523E0;1.609173268E-1;4.641477585E0;9.562317848E0;1.063048123E1
8.102295154E0;1.417747438E-1;4.631906509E0;9.424132347E0;1.050185357E1
8.104468240E0;1.609173268E-1;4.641477585E0;9.304491043E0;1.039917122E1
8.106636036E0;1.704886109E-1;4.655834675E0;9.218349457E0;1.032878645E1
8.108800058E0;1.896311939E-1;4.661218643E0;9.146564484E0;1.026754893E1
8.110979409E0;1.944168359E-1;4.661218643E0;9.055637360E0;1.018672298E1
8.113153766E0;1.848455518E-1;4.646861553E0;8.998209953E0;1.012893245E1
8.115339456E0;1.800599098E-1;4.656432629E0;8.941379547E0;1.008280986E1
8.117506021E0;1.752742529E-1;4.651647091E0;8.912666321E0;1.005505657E1
8.119670307E0;1.752742529E-1;4.656432629E0;8.874381065E0;1.002335898E1
8.121848112E0;1.698904037E-1;4.666004181E0;8.840881348E0;9.998081854E0
8.124017323E0;1.746760458E-1;4.699503899E0;8.845068932E0;1.001753927E1
8.126191843E0;1.555334777E-1;4.694717884E0;8.845068932E0;1.001497933E1
8.128355000E0;1.651047617E-1;4.709074974E0;8.840283394E0;1.001764729E1
8.130516356E0;1.555334777E-1;4.709074974E0;8.825926781E0;1.000482690E1
8.132704253E0;1.603191197E-1;4.733003139E0;8.825926781E0;1.001618712E1
8.134892680E0;1.890329868E-1;4.713860512E0;8.830712318E0;1.001187767E1
8.137033518E0;1.794617027E-1;4.709074974E0;8.840283394E0;1.001789419E1
8.139215505E0;1.698904037E-1;4.709074974E0;8.825926781E0;1.000506039E1
8.141371306E0;1.746760458E-1;4.704289436E0;8.835497856E0;1.001133723E1
8.143546294E0;1.746760458E-1;4.700101852E0;8.782855988E0;9.962932723E0
8.145725515E0;1.651047617E-1;4.690530777E0;8.769096375E0;9.946124360E0
8.147898773E0;1.746760458E-1;4.699503899E0;8.811569214E0;9.987972799E0
8.150065958E0;1.986042857E-1;4.718646049E0;8.840283394E0;1.002275784E1
8.152218128E0;2.416750938E-1;4.724030018E0;8.825926781E0;1.001358327E1
8.154410807E0;2.560320199E-1;4.719244480E0;8.845068932E0;1.002856247E1
8.156581553E0;2.608176768E-1;4.714458942E0;8.873783112E0;1.005177475E1
8.158756775E0;2.751746178E-1;4.680959225E0;8.874381065E0;1.003701846E1
8.160922709E0;2.703889608E-1;4.666602135E0;8.883952141E0;1.003866980E1
8.163098348E0;2.799602449E-1;4.604389191E0;8.860024452E0;9.988934420E0
8.165263132E0;2.662015259E-1;4.590032101E0;8.845666885E0;9.969206618E0
8.167433757E0;2.853440940E-1;4.566103935E0;8.851051331E0;9.963525283E0
8.169605295E0;2.757728100E-1;4.532604218E0;8.836693764E0;9.935175303E0
8.171773529E0;2.805584669E-1;4.503890514E0;8.822337151E0;9.909458896E0
8.173933451E0;2.805584669E-1;4.460819721E0;8.808578491E0;9.877685998E0
8.176120199E0;2.709871531E-1;4.441677094E0;8.775078773E0;9.838899172E0
8.178290823E0;2.757728100E-1;4.413561344E0;8.746364594E0;9.800738135E0
8.180465474E0;2.614158690E-1;4.375276089E0;8.742177963E0;9.779419955E0
8.182635192E0;2.614158690E-1;4.322634220E0;8.694320679E0;9.713120864E0
8.184818726E0;2.662015259E-1;4.269991875E0;8.709276199E0;9.703359510E0
8.186970328E0;2.709871531E-1;4.222135544E0;8.690134048E0;9.665313878E0
8.189132000E0;2.572284341E-1;4.164707661E0;8.694919586E0;9.644303136E0
8.191312968E0;2.620140910E-1;4.112065792E0;8.685946465E0;9.613709089E0
8.193483093E0;2.620140910E-1;4.059423447E0;8.709874153E0;9.612984857E0
8.195642090E0;2.572284341E-1;4.011567116E0;8.710473061E0;9.593288181E0
8.197802542E0;2.572284341E-1;3.978067636E0;8.724829674E0;9.592384554E0
8.199999563E0;2.667997181E-1;3.930809498E0;8.715856552E0;9.564967372E0
8.202172466E0;2.524427772E-1;3.897309780E0;8.701499939E0;9.537759279E0
8.204346721E0;2.572284341E-1;3.868596077E0;8.725427628E0;9.548051600E0
8.206508557E0;2.524427772E-1;3.835096598E0;8.720642090E0;9.530020552E0
8.208672080E0;2.482553422E-1;3.796811342E0;8.716454506E0;9.510730058E0
8.210853974E0;2.338984162E-1;3.758526087E0;8.740383148E0;9.517117441E0
8.213025167E0;2.243271172E-1;3.744169235E0;8.745168686E0;9.515624061E0
8.215197644E0;2.051845491E-1;3.715455294E0;8.745168686E0;9.503929928E0
8.217370749E0;2.003988922E-1;3.686741590E0;8.731410027E0;9.479965418E0
8.219554953E0;1.860419661E-1;3.672384501E0;8.726624489E0;9.469688195E0
8.221706788E0;1.716850251E-1;3.677170277E0;8.707481384E0;9.453638932E0
8.223877189E0;1.764706671E-1;3.653241873E0;8.736195564E0;9.470925563E0
8.226044883E0;1.668993831E-1;3.648456335E0;8.736195564E0;9.468907116E0
8.228219993E0;1.573280841E-1;3.634099483E0;8.740981102E0;9.467638661E0
8.230391837E0;1.429711580E-1;3.614956856E0;8.726624489E0;9.446815802E0
8.232549776E0;1.429711580E-1;3.605385542E0;8.712266922E0;9.429890804E0
8.234734601E0;1.238285750E-1;3.595814228E0;8.707481384E0;9.421541569E0
8.236903292E0;1.046859920E-1;3.581457376E0;8.693722725E0;9.403117085E0
8.239075228E0;9.511470050E-2;3.576671600E0;8.631509781E0;9.343692399E0
8.241237866E0;7.118647546E-2;3.581457376E0;8.559724808E0;9.279051311E0
8.243434511E0;4.725824669E-2;3.605385542E0;8.487939835E0;9.222047543E0
8.245588065E0;-5.383851007E-3;3.624528170E0;8.464012146E0;9.207428254E0
8.247762382E0;-3.888336942E-2;3.629313707E0;8.439485550E0;9.186857256E0
8.249921877E0;-4.366901144E-2;3.624528170E0;8.406583786E0;9.154767195E0
8.252092521E0;-3.888336942E-2;3.619742393E0;8.358727455E0;9.108917146E0
8.254272239E0;-3.888336942E-2;3.600599766E0;8.301300049E0;9.048613877E0
8.256442761E0;-4.845465720E-2;3.629313707E0;8.215158463E0;8.981263519E0
8.258615644E0;-5.802594870E-2;3.638885021E0;8.157731056E0;8.932716675E0
8.260784843E0;-7.716853172E-2;3.662813187E0;8.071588516E0;8.864124130E0
8.262955599E0;-1.106680483E-1;3.691527128E0;8.004590034E0;8.815502344E0
8.265127667E0;-1.298106313E-1;3.706482172E0;7.923233986E0;8.748285414E0
8.267296837E0;-1.393819153E-1;3.696911097E0;7.846663475E0;8.675062344E0
8.269468477E0;-1.537388563E-1;3.720839262E0;7.770093441E0;8.616416455E0
8.271643557E0;-1.776670814E-1;3.720839262E0;7.703094482E0;8.556510680E0
8.273826866E0;-2.015953064E-1;3.735196114E0;7.597810268E0;8.468710147E0
8.275981834E0;-2.111666054E-1;3.768695593E0;7.545167923E0;8.436659101E0
8.278153557E0;-2.111666054E-1;3.792623997E0;7.463811874E0;8.374788106E0
8.280319684E0;-2.303091735E-1;3.792623997E0;7.382455826E0;8.302872582E0
8.282494082E0;-2.398804724E-1;3.806980848E0;7.325028419E0;8.258733993E0
8.284663831E0;-2.261217386E-1;3.836292982E0;7.253243446E0;8.208399075E0
8.286838718E0;-2.261217386E-1;3.845864296E0;7.176673412E0;8.145332681E0
8.289019230E0;-2.117647976E-1;3.869792461E0;7.095317364E0;8.084779930E0
8.291174695E0;-2.165504545E-1;3.865006685E0;7.009773731E0;8.007627523E0
8.293348575E0;-2.021935135E-1;3.850649834E0;6.947560310E0;7.945878216E0
